TURNING MOVEMENT COUNTS REPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,4/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North-South Streetname:,High St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East-West Streetname:,Courtland Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest-Northeast Streetname:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southeast-Northwest Streetname:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City:,Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State:,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Collection Firm:,"Quality Counts, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Job Number:,12484320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Count Methodology:,videotaped and manually compiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File Path:,\\PWAFILE2\Databases\Traffic_Counts\Data (formatted)\Turning Movement Counts\High St Signal Timing\MD\12484320 - High St -- Courtland Ave.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL-VEHICLE VOLUMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Period,SB Left,SB Thru,SB Right,SB U-Turn,SB RTOR,WB Left,WB Thru,WB Right,WB U-Turn,WB RTOR,NB Left,NB Thru,NB Right,NB U-Turn,NB RTOR,EB Left,EB Thru,EB Right,EB U-Turn,EB RTOR,,,,,,,,,,,,,,,,,,,,,Total,Hourly Totals
11:30 AM,0,28,14,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,70,
11:35 AM,0,26,14,0,0,1,4,0,0,0,0,37,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,87,
11:40 AM,0,35,12,0,0,0,1,1,0,0,0,35,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,84,
11:45 AM,0,31,16,0,0,0,1,1,0,0,0,52,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,104,
11:50 AM,0,30,10,0,0,2,0,0,0,0,0,37,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,82,
11:55 AM,1,32,10,0,0,0,2,0,0,0,0,39,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,87,
12:00 PM,0,36,18,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,99,
12:05 PM,2,35,10,0,0,0,0,1,0,0,0,51,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,100,
12:10 PM,0,40,23,0,0,1,0,3,0,0,0,44,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,113,
12:15 PM,1,36,18,0,0,0,0,2,0,0,0,53,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,114,
12:20 PM,2,30,12,0,0,4,3,2,0,0,0,31,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,85,
12:25 PM,4,27,16,0,0,3,1,1,0,0,0,53,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,107,1132
12:30 PM,1,33,17,0,0,1,0,0,0,0,0,45,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,98,1160
12:35 PM,2,39,11,0,0,1,0,2,0,0,0,37,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,96,1169
12:40 PM,1,23,13,0,0,3,1,0,0,0,0,59,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,102,1187
12:45 PM,0,23,12,0,0,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,97,1180
12:50 PM,1,31,17,0,0,1,1,2,0,0,0,51,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,105,1203
12:55 PM,0,25,14,0,0,0,1,0,0,0,0,51,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,93,1209
1:00 PM,2,33,13,0,0,0,0,3,0,0,0,50,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,104,1214
1:05 PM,1,30,11,0,0,0,4,0,0,0,0,59,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,107,1221
1:10 PM,0,27,13,0,0,0,1,3,0,0,0,28,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,73,1181
1:15 PM,1,29,16,0,0,2,2,0,0,0,0,42,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,97,1164
1:20 PM,1,26,14,0,0,0,0,0,0,0,1,57,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,100,1179
1:25 PM,1,34,8,0,0,0,2,1,0,0,0,44,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,92,1164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEAVY-VEHICLE VOLUMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Period,SB Left,SB Thru,SB Right,WB Left,WB Thru,WB Right,NB Left,NB Thru,NB Right,EB Left,EB Thru,EB Right,,,,,,,,,,,,,Total,,,,,,,,,,,,,,,,,
11:30 AM,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
11:35 AM,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
11:40 AM,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
11:45 AM,0,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
11:50 AM,0,1,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
11:55 AM,0,5,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
12:00 PM,0,3,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
12:05 PM,0,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
12:10 PM,0,1,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
12:15 PM,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
12:20 PM,0,0,1,1,0,0,0,2,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
12:25 PM,0,2,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
12:30 PM,0,2,0,1,0,0,0,2,0,0,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
12:35 PM,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
12:40 PM,1,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
12:45 PM,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
12:50 PM,0,2,1,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
12:55 PM,0,1,1,0,0,0,0,3,1,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
1:00 PM,0,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
1:05 PM,0,3,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
1:10 PM,0,3,1,0,0,1,0,2,0,0,0,0,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
1:15 PM,0,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
1:20 PM,0,0,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
1:25 PM,0,2,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDESTRIAN VOLUMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Period,North,East,South,West,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30 AM,0,2,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:35 AM,0,2,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:40 AM,0,3,0,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45 AM,0,2,0,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:50 AM,0,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:55 AM,0,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00 PM,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:05 PM,0,2,0,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:10 PM,0,5,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:15 PM,0,2,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:20 PM,0,1,0,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:25 PM,0,2,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30 PM,0,2,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:35 PM,0,2,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:40 PM,1,1,0,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:45 PM,0,1,0,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
